Id,ProductId,UserId,ProfileName,Score,Summary,Text,CleanText,Sentiment
43302,B007WP3XU0,A2NUSQNNM0H8RO,Brandi,1,Dishonest,"After buying this zucchini, banana and amaranth on the package, you would NOT expect that apple puree is the 1st ingredient on the menu.  How do they get away with not listing apple in the name of the product.  Variety is important so it would be nice to know if you are just buying another apple puree.",buying zucchini banana amaranth package would expect apple puree st ingredient menu get away listing apple name product variety important would nice know buying another apple puree,negative
451360,B003QDRJXY,A2DBM9UUZ5LWS7,"Esther ""&#34;roseywinter&#34; &#34;winterrose...",5,Yummeh Yummeh... the BEST EVER,"Okay, so... since I've started the paleo diet, I've tried a few different brands of coconut oil... all expensive, all not that very good tasting (one even smalled/tasted like chemicals... I use that externally now)... and really? Just not all that great. I used them up though for the fact that coconut oil is supposed to be good for you...<br /><br />AND THEN I BOUGHT THIS ONE. Ooooh wow. Now I use coconut oil for all its benefits, but also for it's tastiness! It's so yum, and it surprised me. Not to mention it smells GREAT.<br /><br />And with Amazon's subscribe and save, I only paid $41 for a 2-pack of 54 ounces... that's 108 oz for only $41! WAY better than any other coconut oils I've seen... and I've searched not only on Amazon.com, but iHerb.com, other random coconut oil manufacturers' websites, Raley's & Bel-Air, Whole Foods, Trader Joe's, Winco, Walmart... even Ebay.<br /><br />This is the best quality and the best deal... and when my huge dinosaur-sized (I may be exaggerating there) containers of coconut oil run out, I will be awaiting my next subscription of these awesome babies. :)",okay since started paleo diet tried different brand coconut oil expensive good tasting one even smalled tasted like chemical use externally really great used though fact coconut oil supposed good bought one ooooh wow use coconut oil benefit also tastiness yum surprised mention smell great amazon subscribe save paid pack ounce oz way better coconut oil seen searched amazon com iherb com random coconut oil manufacturer website raley bel air whole food trader joe winco walmart even ebay best quality best deal huge dinosaur sized may exaggerating container coconut oil run awaiting next subscription awesome baby,positive
267676,B000FMZO8G,A3KEBTLZFJVKBG,Pinky,5,The Perfect Snack,"The fact that I ordered myself a case of these rather speaks for itself.  I consider myself somewhat of a connoisseur of offbeat snack foods, and these are my favorite of all time.  Slightly sweet, slightly salty, slighty greasy, everything in perfect balance and a very nice mouthfeel.  Heavenly!",fact ordered case rather speaks consider somewhat connoisseur offbeat snack food favorite time slightly sweet slightly salty slighty greasy everything perfect balance nice mouthfeel heavenly,positive
116268,B002YJ0118,A38YIYGG65TZZ1,chris,3,not movie theater popcorn,"This popcorn is not the same as movie theater popcorn. If you have ever been to target and tried the popcorn that they sell at the little target snack bar it the same as that but ten times saltier. I recommend only outing half of the packet of salt. I am the tips of guy that eats super salty popcorn but this was way to much. Instead of buying this you should buy coconut oil, and kernals from the store, it ends up to be cheaper and tast allot more like movie theater popcorn",popcorn movie theater popcorn ever target tried popcorn sell little target snack bar ten time saltier recommend outing half packet salt tip guy eats super salty popcorn way much instead buying buy coconut oil kernals store end cheaper tast allot like movie theater popcorn,neutral
469316,B001E5E24A,AY2VMDEUA9VBZ,Mary K,5,Better than Instant,"Make an instant espresso latte or add a dash to your regular cup for a smooth flavor.  Once you try it, you'll always want to have it on hand.",make instant espresso latte add dash regular cup smooth flavor try always want hand,positive
431332,B000EVIDWW,A34O0980YBRQMS,"judy ""Jeehithere Celiac""",5,Not just for Celiacs,"Most GF pretzels, cookies, etc. that are trying to be substitutes for wheat products always taste ""off.""  These pretzels are great! Crunchy, slightly salty, no dry rice taste. My boyfriend likes them as well as regular wheat based pretzels.  Watch for a sale and they are a terrific deal.",gf pretzel cooky etc trying substitute wheat product always taste pretzel great crunchy slightly salty dry rice taste boyfriend like well regular wheat based pretzel watch sale terrific deal,positive
501081,B000YVGMZW,A3UUTDX2WNVUS3,"S. Whitworth ""Hannah's Mommy""",5,Chicken of the Sea Genova Tonno,"How do I love the, let me count the ways:<br /><br /> This is the BEST tasting tuna I have ever had!<br /><br /> All white meat and packed in olive oil.<br /><br /> Healthy and perfect size to pack in my lunch for work.<br /><br /> Addictive and a taste I now crave!",love let count way best tasting tuna ever white meat packed olive oil healthy perfect size pack lunch work addictive taste crave,positive
358693,B003CIBPN8,AC6OYOJRD3MUU,dr.markie,5,"Great, but Amazon's price is too high!","This is an outstanding product!  But Amazon's price is too high, even their Subscribe & Save price.  You can buy it cheaper at Trader Joe's.",outstanding product amazon price high even subscribe save price buy cheaper trader joe,positive
318841,B003MW7858,A966L65JSN8XN,"N. Schleif ""night owl""",5,Only food my cats can agree on,"This is the only flavor of Science Diet (or any other brand) they will all eat without complaint. I don't know what I'll do if they stop making it. I have 3 cats, two Maine Coons who get hairballs, and this stuff really works to prevent that. As long as they eat some of it daily no more hairballs on the floor. It's a great product. I hope they never try to ""improve"" the recipe or change it in any way, or my cats will probably reject it as they have so many others! If it ain't broke please don't fix it, Science Diet! It's a winner as is.",flavor science diet brand eat without complaint know stop making cat two maine coon get hairball stuff really work prevent long eat daily hairball floor great product hope never try improve recipe change way cat probably reject many others broke please fix science diet winner,positive
262389,B001EQ5PWW,A3BEY7JEUEWFQI,"M. Johns ""Audrey and Bennett's mom""",5,Yummy chai,"If you love the chai tea latte offered at Starbucks, this is it. I prefer my chai over ice. I mix 1/3 chai, 1/3 vanilla soy milk, and 1/3 regular milk in any amount. This drink makes a sweet blend of yummy goodness that I drink about 2-3 times a day.",love chai tea latte offered starbucks prefer chai ice mix chai vanilla soy milk regular milk amount drink make sweet blend yummy goodness drink time day,positive
